req,res
ㅠㅠ 진짜 일하니깐 그렇게라도 해야 해 ㅜㅜ,내 생계라 그만둘 수도 없고 ㅠㅠ 답답햐...
ㅠㅠ 가지고 다녀야 하는 병이네...,웅... 나중에 진짜 부자 되면 치료 받아야지 ㅠㅠ
지금 관리 잘해 놔야 해 ㅜㅜ 나중에 고생해,웅 더 이상 나빠지지 않게만 해야지 뭐 ㅠㅠ
아프지마 친구야 ㅠㅠ 우리 둘 다 건강하자 ㅠㅠ,맞아 진짜 챙겨주는 사람 없잖아 ㅠㅠ 본인이 건강 챙겨야 해 ㅠㅠ
신발 사야 하는데 맘에 드는 게 없어 ㅜ,신발? 너는 어디 브랜드 좋아하는데?
반스? 종류 많은 거 같아 ㅋㅋ,오 반스 오랜만이다 캔버스는 별로야?
캔버스도 많이 신지 ㅋㅋ 그런 류 좋아해,데일리 신발 그런 거 좋아하나 보네~ 나이키 데이 뭐시기 그건 봤어?
웅 데이브레이크 가지고 있지 ㅋㅋ,ㅋㅋ 나도 그거 크림색? 그거 샀지롱!
아 진짜? 나는 흰 빨 샀어 ㅋㅋ,흰색에 빨간색으로 마크 들어간 거 말하는 거야?
맞아 ㅋㅋ 그거 하나 있어 ㅋㅋ,ㅋㅋ 그거 가볍고 되게 편하더라고! 그래서 좋아 하하
발이 진짜 편해 ㅋㅋ 운동할 때 종종 신었는데 ㅋ,웅 낡으면 나중에 한 개 더 사야겠어!
ㅋㅋ 색깔 이쁜 거 짱 많아!,웅 맞아 나중에 같이 사서 택배비 아끼자 ㅋㅋ
놀면 뭐 하니라는 프로 알아?,당연히 알지 ㅋㅋ 유느님 나오는 프로그램이잖아!
아네 ㅋㅋ 본 적 있어?,웅 그거 우리 부모님도 많이 즐겨 봐!
오 신세대 시네 ㅋㅋ 컨텐츠가 다양해서 재밌어,맞아 노래도 부르고 음식도 하고 게임도 하고 ㅋㅋ 다양해!
요즘 정준하 나오는데 웃기더라,다시 무도 뭉치는 거 같더라고 ㅋㅋ 넘 웃겨
맞아 하하랑 유재석이 정준하 놀리는 거 꿀잼 ㅋㅋ,ㅋㅋ 난 하하 진짜 좋아해서 유느님이랑 많이 나왔으면 좋겠어 ㅠㅠ
ㅋㅋ 진짜 그 조합 좋지 ㅠㅠ,웅 그리워 ㅠㅠ 다시 무도 해줬으면 좋겠다 ㅠㅠ
무도 진짜 그리워 ㅠㅠ 추억의 예능이다 진짜,맞아... 광희 와서 다시 해줬음 했는데 ㅠㅠ
조세호도 멤버였던 거 기억나?,엥 그건 잘 기억이 안 난다 ㅋㅋ
요즘 애기들 만화 1도 모르겠어 ㅋㅋ,요즘 만화 어렵지 ㅋㅋ/그래도 루피는 알잖아 분홍색 캐릭터!
ㅋㅋ 그치 우리 때 루피 모르면 간첩이지,우리 원피스 루피 말고~ 요즘 애들 임티로 분홍색 막 쓰는 애 이름 루피 아니야?
ㅋㅋ 아 창피하네 ㅜ,ㅋㅋ 넘 웃겨/ㅋㅋ 너무 옛날 사람 티낸 거 아니냐고 ㅠㅠ
ㅋㅋ 뽀로로에 나오는 루피 맞지?,ㅋㅋ 웅 맞아/거기에 나오는 그 친구!
ㅋㅋ 임티도 많고 요즘 스토어도 열었던데?,맞아 그거 진짜 인기 많더라고/ㅋㅋ 요즘 캐릭터를 그거밖에 몰라 ㅠㅠ
ㅋㅋ 요즘 건 들어도 모르겠어,ㅋㅋ 진짜 이렇게 나이 먹는 걸 느낀다고 ㅠㅠ
친구 어린이집 교사라 뭐라 뭐라 하는데 모르겠더라,아 그 친구는 애들 돌보려면 많이 알기는 해야겠다 ㅋㅋ
맞아 ㅋㅋ 노래도 알고 ㅋㅋ 캐릭도 많이 알더라고 ㅋㅋ,ㅋㅋ 그 친구 옆에 있으면 그래도 많이 알게 되겠네!
가족 여행 자주 가는 편이에요? ㅋㅋ,우리 집은 거의 안 가는 것 같애 ㅋㅋ
ㅋㅋ 저희는 코로나 시국 전에는 좀 갔었는데 요새는 영 ㅋㅋ,맞아 요새는 위험해.../가지 말자
네 진짜 괜히 갔다가 코로나 걸릴 것 같고 ㅜㅜ,그니깐 말이야 다들 집에 있자
맞아요 ㅜㅜ 이번에 또 대구에 정류장에서 터졌다고 해요 ㅜㅜ,오 정류장에서?/미친다 진짜
네 그 버스터미널에서 ㅜㅜ 가족 여행은 당분간 미뤄야겠어요,와 대박이다... 진짜 조심하자 ㅠㅠ
맞아요 ㅜㅜ 언니는 2차까지 다 맞았죠?,응 ㅋㅋ 나는 최근에 다 맞았어
오 진짜 저도 얼른 다 맞고 부작용이 없는 상태였으면 좋겠어요 ㅋㅋ,ㅋㅋ 부작용 나는 잠이 왔는 것 같아 하하
아니 요즘 집에만 오면 피곤해서 좀 쉬다가 일하고 자고 끝이야,나두 자는 거밖에 안 함 집에서 ㅋㅋ
ㅋㅋ 왜 이렇게 집에만 오면 피로가 싹 몰리는지,그니까 맨날 잠 ㅋㅋ 요즘 집 인테리어 하고 싶은데 ㅠ
진짜 오늘의 집에 장바구니 백만 원어치 있음,와우 그거 다 사면 집 못 들어갈 듯 ㅋㅋ
ㅋㅋ 난 다 사고 싶은데 월세집이라 이사 갈 거 생각하면 끔찍해서 못 삼,나도 들고 갈 꺼 생각하면 못 사겠음 ㅠㅠ
그니까 ㅠㅠ 빨리 전셋집 구하고 싶다,전세 요즘 하늘의 별따기래 ㅠ
대출 껴도 필요한 돈이 만만치 않음,전세금도 거의 70~80 대출 해주고 나머지는 내가 여유 있어야 되자나
근데 그 정도여도 괜찮긴 한데 어쨌든 대출금 갚을 생각에 아찔함,근데 전세는 집 나갈 때  전세금 갚으면 되는 거 아니야?
하긴 월세 버리는 것보다 대출금 갚으면서 전세값 모으는 게 좋긴 하지,그치/나 월세로 거의 3000 낸 듯 아까워 ㅠ
맨날 노트북 들고 다니면서 비행기 타고 다니는 회사  다니고 싶어 ㅋㅋ,난 한 손에 알지 ㅋㅋ 항상 커피 들고  출근하는 거 ㅋㅋ
목에 사원증 걸고 가야 하는 거 알지 ㅜ,머리카락 찰랑 하면서 당당하게 걷기 ㅋㅋ
아 진짜 언제 그런 멋진 직장생활을 할까...,구두 절대 못 신어 발 아파 ㅠ
난 3센티만 신어도 삼보 일넘어짐이야,구두 하루 종일 신으면 발 아파 ㅠ
난 서있지도 못해,나도 신기해 하이힐 신는 사람들 ㅋㅋ
너 근데 구두 잘 신고 다니잖아,웅 그래도 좀 낮은 거야 ㅋㅋ
내눈엔 너도 완전 어른 같고 완전 직장인 같고 그래 하하,근데 오래 신으면 발바닥 너무 아픔
업무 볼 때도 구두 신고 일해?,아닝/운동화로 바뀜/그래서 머 살지 고민 중/추천 좀 ㅋㅋ
워커 사 하하 군인처럼 멋지고 당당하게,아으 워커 극혐임 ㅋㅋ/특전사처럼? ㅋㅋ
응응 ㅋㅋ 특전사 마냥 위풍당당하게 걷는 거야.,할 수 있지 ㅋㅋ/근데 진짜 군대 생활 못할 듯
진짜 애들 군 생활하는 거 들어보면 대단함,복무 기간도 길자나 ㅠㅠ/탈영하고 싶을 듯
북한은 10년 복무한다고 그러던뎅,진짜 북한은 너무하다 ㅋㅋ/아니 10년 말이나 되냐고
그니까 ㅠㅠ 복무기간 끝나고 돌아가 보면 강산이 변한 거 잖어 ㅋㅋ,그건 진짜다 ㅋㅋ/강산 변할 듯
나 같으면 서러워서 탈영할 듯,"근데 북한은 탈영하면 큰일 나지 않을까,?"
하긴... 한국도 큰일인데 북한은 더 큰일일 듯,거긴 휴가 있나 ㅋㅋ/궁금하네
휴가 갔다가 도망가면 어떡해,그르게 유투브에 찾아봐야겠다 ㅋㅋ/안 나와 있나?
아 자격증 얼른 따야 하는데 요즘 손 다 굳었음,나 오늘 글씨 교정하는 책삼 ㅋㅋ
필체 바꾸는 거야 ?,너무 이상해서 ㅋㅋ 제대로 쓰려고 ㅋㅋ
ㅋㅋ 난 영어 한국어 표기법 배워야 해 ㅠㅠ,영어 듣기 만해도 벌써 싫다 ㅋㅋ
영어로 듣고 쓰지 않아도 되는 게.,"영어 난 왜 유명해진 거임,/한국어도 근데 오징어 게임 때문에 유명해짐 ㅋㅋ"
근데 생각보다 세계적으로 한국어 공부하는 사람이 많다던데,방탄이랑 k가 요즘 대세자나 ㅋㅋ
뭐만 하면 앞에 k붙음 ㅋㅋ,그래도 난 휴무 때 시간 나면 자기계발하게 ㅋㅋ
한국어 잘 모름,맞아/맞춤법 신기한 거 많음/알고 있는데 ㅜ 다른 것들
요즘 들어 더 느끼는데 모르는 게 너무 많은 듯,아녀/그래도 관심 갖는 거 사소한 거라도 시작해 바 ㅋㅋ
아 내일 본가 간다 간만에,그럼 오랜만에 부모님 보는 건가?
추석 때 부모님 뵙고 와서,그렇구만/난 어머니 안 본 지 좀 됐네
언제 마지막으로 뵈러 갔었어?,"음, 상반기 때 봤나 잘 기억두 안 난다"
동생들은 만나?,동생들은 가끔가다 자주 봐 ㅋㅋ/넌 오빠 추석에 봤어?
우리 가족은 나 빼고 셋이 같이 사니까,그렇구만/나두 조만간 집 가야겠다 ㅋㅋ
오빠도 본가에 살아서 그냥 가면 다같이 만나.,아하 난 너의 오빠 한번두 못봤넹
어떻게 우리 오빠를 한번도 못 봄 ?,보여줘야 보지/보여준 적 없으면서 어이없다니 내가 더 어이없어
너 우리집 많이 놀러 오지 않았냐 ㅠㅠ,근데 갈 때마다 부모님밖에 안 계심 ㅠㅠ
요즘 연애사업은 행복하게 흘러가?,엉 안 그래도 담달에 기념일이야 ㅋㅋ
무슨 기념일인뎅,남자친구랑 200일임 ㅋㅋ 벌써/신기하지
시간 진짜 빠르네 ㅋㅋ,나도 신기하다 ㅋㅋ/넌 어때 요즘
나도 뭐 남자친구랑 사이 좋지,"안 좋은 거 같은데,? ㅋㅋ/왜 이렇게 단호해"
남자친구가 되게 이해를 많이 해줘,한번 소개 시켜 줘 ㅋㅋ/한번도 본적 없넹
고등학교 때도 본 적 없어?,웅 보여준 적 없는데?ㅡㅡ/아으 왜 나만 안 보여줘
이해가 안 가 ㅠㅠ,"보여줘야 보지 너 만날 시간도 없는데, 너도 나 안 만나주면서,"
남자친구 봤다 하면 그것도 신기한 일일 뻔,"그려/만나 달라고 사정 해야 만나주자너,"
ㅋㅋ 그냥 나랑 같이 심즈나 하자,안돼/심즈 너 접어 제발 ㅋㅋ
남자친구한테 걸리면 욕먹어서 몰래 했는데 사실 오늘도 5900원 현질함,아오 ㅋㅋ 이번 달에 얼마 했냐
이번 달에는 별로 안 했어 현질,아니 얼마야/당장 말해바 ㅋㅋ
이번 달에는... 한 5만 원 정도 했나...,"야, 너 이번 년도에는 얼마 했냐/심각하다"
한 이년 전이 가장 심했지,아이고 친구야 심즈 접어 ㅠㅠ
근데 이미 현질을 너무 많이 해놔서 접을 수 없게 돼버림.,근데 너 그렇게 하니까 나도 해보고 싶기는 함/나도 하면 현질 할 꺼 같앜 ㅋㅋ
ㅋㅋ 하면 현질 할 수밖에 없다고 진짜 ㅠ,현실 하면 막 더 이뻐지는 거 아님?/그럼 인정인데
더 이뻐지고 더 많은 물건들로 풍요롭게 더 이쁜 곳에서 살게 됨,그럼 시작 하면 안되겠는 걸 ㅋㅋ/큰일 나겠다
ㅋㅋ 진짜 그 돈 모으면 여행 갈 수 있음.,나 이번에 양양 가려궁 ㅋㅋ
양양 뭐가 유명하지 잘 몰라,그 서핑 엄청 유명하든데
헐 그럼 너 서핑 하러 가는 거야 ?,해보고 싶음/겨울에도 많이 하든데
겨울에 서핑하면 얼어 죽는 거 아니야?,아냐/그렇게 안 춥데 생각보다는 ㅋㅋ
겨울에도 서핑 여행 할 수 있다는 거.,내가 이번에 하고 후기 알려 줄께/같이 가자
나 깊은 물 무서워해.,그럼 등산이나 하자 우리 ㅋㅋ
여행 가고 싶단 말이야 ㅠㅠ,여행 가자/그럼 어디 갈려
우리는 여행사 패키지 상품으로 가더라도 다른 곳에 간다는 거 자체가 중요함,여행 장소 추천 해바방 ㅋㅋ 아님 하고 싶은 거나
나는 겨울에 사람 없는 곳에 가서 펜션 한 개 통으로 빌려서 눈사람 만들고 싶어,나도 ㅠ/안 만든지 진짜 오래된 듯 ㅠ
그니까 ㅠㅠ 우리 같이 눈사람 만들었던 거 벌써 이년 됐냐,눈싸움도 하고 싶다 ㅠㅠ/중학교 때 체육시간에 했자나 ㅋㅋ
난 눈 펑펑 오는 겨울이 제일 좋음 ㅠ,보는 건 좋은데 맞는 건 너무 싫어
겨울만 생각하면 행복해,계절 중에 겨울이 제일 좋아?
응응 어렸을 때부터 교회 다니니까 크리스마스가 되게 신 나고 기분 좋고 그런 날이었거든,요번 크리스마스는 누구한테 선물 받을 꺼 같아?
난 선물 안 받을 듯,그럼 내가 줄께 ㅋㅋ/마니또 하자 우리
오 마니또 나 한번도 안 해봄,나도 ㅋㅋ/우리 하자 ㅋㅋ 마니또
아 이게 한국 얘기야?,응 전남에서 일어난 일이래 ㅜ
난 외국일일 줄 알았어,오히려 외국은 비행기 추락사가 이슈야/15명 사망했댕
엥 웬 비행기 추락?,"스카이다이버들 태운 소형비행기가 엔진 결함 땜에 추락했대,"
엥... 뭔 일임 스카이다이버들은 그래도 낙하산 있고 그렇지 않나?,이륙한 지 얼마 안돼서 추락했대 ㅜ
그럼 다 돌아가신 거야?,22명 타고 있었는데 15명은 추락해서 숨졌대 ㅜ
아... 같이 타고 있다가 살아남은 사람들도 평생 지옥일 것 같은데...,그치ㅜ/트라우마 생겨서 비행기 못 탈 듯
자기랑 같이 있던 사람들이 다 죽고 생지옥에서 살아남았는데,비행기만 봐도 무섭고 그때 일들 생각날 듯 ㅠㅠ
솔직히 그게 사는 게 사는 거겠냐고,트라우마 엄청 심하게 생길 듯 ㅠㅠ
난 진짜 이제 관절이 아퍼,우리 그래도 아직 어린데 벌써?... ㅜ
운동을 하도 안 하니까 그런 듯...,진짜 조금이라도 해야 해 ㅠ/요즘 젊을 때 더 관리한다자나 ㅋㅋ
나만 안 해,사실 나도 그래 ㅋㅋ/난 이 세상 아싸인 듯 ㅋㅋ
운동 전혀 안 해,도수 치료 받고싶음 ㅠ 뻐근해 몸이
근데 그거 이제 실비 처리도 얼마 안해주잖아 ㅠㅠ,헐 ㅠㅠ 도수 너무 많이 비싸 ㅠ
그니까. 근데 그게 진짜 좋긴 하다던디,받고 나면 엄청 좋다던데/딱 느껴진대
하고 싶기는 하다...,내 주변에 하는 사람 있으면 좋겠다 ㅠㅠ
그러면 할 수 있을 거 같은뎅,지금부터 운동이라도 꾸준히 해야겠다 ㅠ
아 병원 가서 입을 편한 옷 같은 거 사야 하는데,쇼핑몰로 한번 찾아봐/진짜 요즘 세상 안되는 게 없음 ㅠ
근데 인터넷에 쇼핑몰 너무 많아,그치/그래서 난 아예 옷 종류를 검색해서 찾는 편이야 ㅋㅋ
난 그냥 쇼핑몰 별로 둘러보는 편이라 뭐 살지 결정장애 옴,그래/내 방식대로 함 해봐 봐 ㅋㅋ
그럼 무슨 옷 살지 추천 좀 해주라 검색해보게,요즘 후드 집업 사려고 나도 검색 중임 ㅋㅋ
아 나도 후드 집업 사긴 해야 하는뎅,색상은 따로 정해 놓은 거 있어?
음 회색이나 검정색 사고 싶어 무난하게,회색이 가장 무난할 꺼 같긴 한데.../난 회색 추천 ㅋㅋ
너무 많아,고민하지 말고 필요하면 일단 질러/그래야 고민하나 날아감 ㅋㅋ
근데 또 막상 사기 돈 아까워,그럼 평생 집에 있는 건만 입어야 함
아 나 결국 오징어 게임 보는 중임,아니 그걸 지금 본다고?ㅜ
ㅋㅋ 안 보려다가 세상에 왕따 당하는 기분이라 이제 보기 시작함,요즘 핫해서 그거 안보면 친구들이랑도 멀어짐 ㅋㅋ
ㅋㅋ 근데 요즘 너무 바빠서 원래도 멀어졌긴 해 친구들이랑,아니야/오징어 게임으로 하나가 될 수 있어 ㅋㅋ/어디까지 봐써?
생각보다 재미있는데?,조금 지나면 요즘 유행어 대방출이야 ㅋㅋ
아 깐부가 오징어 게임에서 나온 말이라며,맞아/우리 깐부 할까? 이게 유행임 ㅋㅋ
깐부가 뭔지는 내가 곧 보고 알려줄게,난 아니깐 빨리 보고 나한테 깐부 하자 해 ㅋㅋ
얼마 안 남았어!,그거 9부작이라 한참 남음 ㅋㅋ
2화라고 내가 너무 까불었네,응 아직 멀었으니까 언능 챙겨봐 ㅋㅋ
어휴 드라마 보는 것도 어려운 일이네,드라마 말고도 영화랑 만화도 재밌는 거 많은데 ㅜ
난 만화 진짜 미친 듯이 많이 보지 ㅋㅋ,오 그럼 만화 재밌는 거 추천 좀 ㅋㅋ
우선 원피스나 봐 그거 보면 몇달 순삭,그거 너무 많이 나와서 시작하기 두려워...
ㅋㅋ 근데 한번 보면 돌이킬 수 없어,원피스는 완결이 나오기는 한 거야?
이제 거진 완결 향해서 감.,그럼 완결 나오면 시작해봐야겠어 ㅋ
ㅋㅋ 아 진짜 원피스 안 본 눈 사고 싶어...,그거 말고는 또 없어? ㅋㅋ
보고 싶은 거는 너무 많은데 시간이 없어,그럼 아예 영화 단편으로 끝내 ㅋㅋ
그것도 진짜 재미있음,나중에 보고 후기 알려줘 ㅋㅋ
점심 식사하셨나여 하하,넹! 맛있는 거 먹었어요
저녁 메뉴는 골랐나여?,샐러드 먹을라구용
ㅋㅋ 점심 뭐 먹었엉?,다이어트 중이여가지고
샐러드 진짜 자주 먹네...,점심은 뭘 먹을까요
다이어트 나두 해야 하는데 ㅠ,다이어트 맨날 실팽
점심은 맛있는 거니까... 고기,"점심은 뭐 먹었더라 라면,?"
ㅋㅋ 요즘 닭 가슴살 소시지 맛있더라 ㅋㅋ,하하 이러니까 실패해요
ㅋㅋ 라면은 언제나 존맛,"닭 가슴살 너무 물리고,/소세지 맛있죠?!"
내 친구 독립했는뎅...,우와 부러워! 나두 ㅠㅠ ㅜㅠ
들어볼랭? ㅋㅋ,우아 진짜? 뭐가?
핵 뜬금 없는데... ㅋㅋ 거기 신축 아파튼데 월세가 8이래,오잉 [이모티콘] 미쳤따 어떻게 그래
방2 화장실1 부엌 베란다 거실 다 있어,월세가 8이면 진짜 거저다
청년 임대 주택인가? 그런 거랭,너무 부럽다! 나도 나도 ㅠㅠ
심지어 아파트에 헬스장 카페 독서실,헐 [이모티콘] 나도 헬스장… 진짜 부럽다
대박인 건 게스트하우스도 있더랑,헐 완전 그냥 가족들 사는 아파트네
친구들 놀러 오면 거기 빌릴 수 있댕!,완전 좋다 거기서 파티해도 되고!
요즘 전기차는 소리가 안 나...,우아 진짜 전기차 심지어 이뻐
할모니 할아버지들 못 들으심!,전기차 비싸지
진짜 미래 지향적으로 생김 ㅋㅋ,맞아 나 그런 디자인 조아
전기차 짱비싼데 ㅋㅋ 그래도 이득일걸,그지 그 정도로 기름값이 비싸 ㅠ
나도 디자인 매우 중요한 편 ㅋㅋ,디자인에 좌우되는 편 ㅋㅋ
전기차 내부도 진짜 심플한 거 봤냥...,"성능보다는 디자인,.,"
내부에 더 홀리더라...,ㅋㅋ 호구야 호구 나는
ㅋㅋ 당근 당근 디자인 넘 중요한 편 ㅋㅋ,이번에 새로 나온 차도 넘 예뿌
업무량이 중요한 편 급여가 중요한 편?,나는 업무량!
ㅋㅋ 난 무조건 업무량,나는 무조건 복지가 중요
워라밸 넘나 중요,내 삶에 개인적 시간 많아야 해
엉 돈 많이 받고 일만 하는 삶은 최악이야,ㅋㅋ 역시 역시 통해
나두 나두 취미 생활 안 하면 죽어,맞아 혼자 집에서 쉬는 게 최고'
ㅋㅋ 일만 하고 왜 살아,집에서 하는 게 얼마나 많은데
인간은 언제 죽을지 모르거둔!,맞아! 일만 하다 주글 수 없어
별에별 이유로 다 죽는데 ㅋㅋ,마자마자 워라벨이 최고야
강철 부대 봤니,"응… 육준서, 주륵"
와 너도 육준서 최애?,"침 흘러 나,/ㅋㅋ 넘 잘생김 ㅠㅠ"
육준서 진짜 머싯 ㅠ,육준서 넘 섹ㄸㅣ해...
인스타 염탐 겁나 함,목소리도 어쩜 그리 멋있니 ㅠ
ㅋㅋ 아 넘 머싯... 미술 선생님이라던가,취미도 멋있고... 장발 최고 잘 어울려
엉 말투도 진짜 머싯...,그냥 말하는 것도 간지나
ㅋㅋ 장발이 그렇게 잘 어울릴 수 있냐?,근데 군인이었다는 게 ㄹㅇ 간지 포인트
ㅋㅋ 엉 심지어 특전사,티비에 마니 나와 줘라 ㅠㅠ
메이크업 학원 다닌 거야?,응응 하하 고딩 때!
학원에 일반인도 다님?,응 근데 많지는 않구!
ㅋㅋ 입시 위주로 하는 거지?,왜냐면 비싸거든 ㅠ
진짜 화장이 배우고 싶으면,그러면 차라리 샵에 가는 게 조아
아 그래? 얼마나 하는데?,학원에서는 너무 두꺼운 화장
거기도 학원비 진짜 비싸구나,거의 오백 하지 ㅠㅜ
뭐라고? ㅋㅋ 거짓말,너무 비싸지 ㅠㅠ 등골 브레이커
무슨 등록금 수준 ㅋㅋ,맞지 ㅠㅠ 진짜 너무 비싸
우리 부모님은 날 어떻게 키웠을까 ㅠ,ㅋㅋ 난 무서워서 아기 못 낳어
난 자식 못 낳을 듯 ㅠㅠ,돈 너무 마니 들어
희생이야 부모는 희생이얌...,진짜 ㅠㅠ 근데 자식 낳으면 욕심 생겨서
마즘 난 그만한 돈이 없어 ㅋㅋ,돈 또 많이 들겠지
엉 욕심 감당 안 될 듯,ㅋㅋ 내 물욕 채우기도 바쁜데 ㅠ
못해주면 미안할 거 같음,마자 ㅜㅜ 막 비교할 것 같애 ㅜㅜ 스스로
갑자기 운동이나 음악 한다고 하면 우짜누,오마이갓 상상만 해도...
내 말이 내 물욕 감당 안댕...,내 물욕 미쳐서...
결혼식 많이 안 가봤겠구나?,응 성인 되고는 한 번도 하하
난 요즘 주 1회 결혼식 가는 중 ㅋㅋ,우아 대박이다 어때?
야외 결혼식이 진짜 이뻐... ㅠ,재밌어? 가면?
아니...? 그냥 다 똑같애,나는 근데 알바해봤어! 결혼식 ㅋㅋ
기억에 남는 건 야외 결혼식 ㅋㅋ,넘 힘들었어 ㅋㅋ ㅠㅠ
강아지 지금 모하니...,지금 산책 갔다 와서 뻗었엌 ㅋㅋ
우리 집 강아지는 잠만 자,자는 중이야 ㅋㅋ 부럽다
강아지가 자면 넘 잠 와...,나두 아까 같이 자고 싶더라
세상 부럽 다음 생엔... 나도 꼭,강아지로 태어나야지
엉 쟤가 자꾸 자니까 같이 잠 와 ㅋㅋ,ㅋㅋ 강아지 세상 부러워
엉 견생 개꿀인 듯,그래도 사람이 좋긴 해
씻겨 주는 거 제일 부럽,ㅋㅋ 그건 진짜 인정
씻겨줘도 싫다 그러고 하하,마자 엄청 시러해 ㅠ
취미가 따로 있니?,나는 요즘은 딱히 ㅠ
난 취미 부자인 편,그런 것 같아! 어떤 거?
야구 낚시 요런 거 ㅋㅋ,아 맞다 낚시 ㅋㅋ 넘 신기
ㅋㅋ 즘 남성스럽넹...,낚시 넘 지루하던데 ㅠㅠ
아닌데...? 낚시 쉴 틈 없는데 ㅋㅋ,내 성격에는 절대 못 해.../참을성 제로
낚시 넘 재밌...,ㅋㅋ 그니까 난 그게 넘 신기
ㅋㅋ 야구장은 가봤어?,ㄴㄴ 나 야구 방송 보는 거 잴 시러해 ㅎ
어머... 넘 여성스럽,ㅋㅋ 야구도 왜 조아하는지 잘 모르는 편
게임은 하는 게 없다고 그랬지...?,ㅋㅋ 응 ㅠ 잘 못해서 하면 스트레스 쌓여
ㅋㅋ 카트 크아 이런 것도...?,ㅋㅋ 크아도 진짜 못햌 ㅋㅋ
ㅋㅋ 크아 해보긴 했어?,어느 정도인지 알겠지 ㅁ ㅋㅋ
ㅋㅋ 엉... 상당히 여성스럽넹,크아 해봤지 고딩 때! 썸남이랑 친해질라곸 ㅋㅋ
난 그런 거 죽어라 하는 편,해보고 진짜 연애를 포기하고 싶더라
ㅋㅋ 썸남이 크아를 좋아했어? ㅋㅋ,ㅋㅋ 아니 게임을 조아하길래
그래서 결국 걔랑 사겼어? ㅋㅋ,피시방 따라갈라고
ㅋㅋ 피시방 데이트를 꿈꿨군 ㅋㅋ,ㅋㅋ 아니 결국 안 사겼던 것 같앜 ㅋㅋ
여행지는 어디를 선호하는 편?,나는 동남아 조아해!
난 적당히 도심 좋아행,바다를 조아해 하하
오 동남아 어디 가봤어 ㅋㅋ,나도 적당한 도심!
넘 자연은 부담스럽...,동남아 근데 사실 베트남 ㅋㅋ 바ㄷ껰 ㅋㅋ
벌레가 많거나 심심하다거나,아 마자 나도 너무 자연은 별루
ㅋㅋ 베트남 말고는 어디 가봤어,나는 해외여행은 따로 안 갔어!
수학 여행은 어디 갔어?,"왜냐면 딱 갔다 오고 코로나 팡.,."
아 그랬구나... 세상에나,수학여행 하하 에버랜듴 ㅋㅋ
혹시 나만 지금 덥니,ㅋㅋ 나도 더워 왤케 덥니
나 넘 여름 같애,산책 갔다 와서 샤워함
선풍기 넣으려다 다시 꺼냄,너무 더워서 ㅋㅋ ㅠ
진짜 더워 나도 샤워행,마자 선풍기 있어야 해 ㅠㅠ/가을 진짜 언제 와
산책 너무 한낮에는 못 가겠더라,가을이 그냥 없어진 걸까?
가을 없어진 거야?,이러다 바로 겨울 올 듯 ㅠ
가을 안 올 듯...,눈물 나네
ㅋㅋ 이건 동남아도 아냐,근데 올 겨울 추울까>?
스벅 알바들이 파업에 돌입했댕!,어 정말? 첨 들어
스벅이 너무 하긴 했어,복지가 안 좋았꾸나
엉 그 이벤트란 이벤트는 다 벌이잖아,넘 바쁘긴 하더라 ㅜㅜ
근데 충원 인력도 없대,그래도 돈은 잘 챙겨주는 줄 ㅠ
초과 수당 이런 것도 없구,미쳤다 나는 되게 잘 해주는 줄 알았어 ㅠㅜ
너무 했어 맞지?,알바 파업은 처음 보는 듯!
개불쌍하더라 리유저블 그때...,왕 신기하다! 잘한 듯
엉 차량으로 시위한댕,"맞지... 진짜 알바들, 악몽 떠오르네"
너 백신 뭐 맞았다고 했지?,나는 모더나 맞았어
어머 방금 기사 보니까,곧 이차 맞는다 하하
해외에서는 모더나 젊은 사람 금지 했대,헐 [이모티콘] 왜오애
이게 머선 일이구,미쳤다 이차 곧 맞는데 우뜨케
심장에 염증이 생길 수 있다는데?,헐 갑자기 무서워 ㅠ
스웨덴이랑 어디더라 금지했댕,일부러 화이자 대신 모더나 맞았는데 ㅠㅠ
우리나라는 별말이 없네...?,그러게 ㅠㅠ 모더나가 더 조은줄
나도 맞을까 했는데 정지 됐어,ㅋㅋ 잘했다 좀 더 있다 맞아 ㅠ
성형해 본 적 있어?,아직! 하고 싶어 ㅠㅠ
난 눈 했음! 교정이랑,오 ! 나도 눈 하고 싶음
와 눈도 안 해봤어? ㅋㅋ,ㅋㅋ 나는 근데 눈이 너무 쉽게 풀려 ㅜ
너 눈 이미 넘 이쁜뎅!,그게 스트레스야
나도 이미 풀림 ㅋ,ㅋㅋ 같이 알아보자
19살에 했거든...,와 그때면 몇 년이야
세월 무엇... 내 나이 무엇...,진짜 대박 나는 필러는 마니 맞아봄 하하
ㅋㅋ 2010년일걸 ㅋㅋ,아 얼마 안 됐넼 ㅋㅋ
얌 너 수술해 본 적 있냥,수술은 없고 입원은 해봤다!
입원 왜 해봤어!,교통 사고 났었어 ㅠ 고3 때
나도 맹장 수술도 안 해봄,나도 나도 마취해 보곤픔
헐랭 그냥 깁스만 했어?,ㅋㅋ 웅 ㅠ 그때 휠체어 탐 ㅠ\
입원할 정도면 크게 다쳤나 봐?,트럭이랑 부딪혔지 ㅠ
헐 어쩌다가 덜덜덜덜,얼굴에 아직도 흉터 있어 ㅠㅠ
무단 횡단한 건 아니지?,자전거 타다가! ㅋㅋ/ㄴㄴ 트럭 과실
진짜 놀랬겠당 무슨 그런 일이,맞지 너무 놀랬었지 ㅠㅠ
