req,res
누나는 운전면허증 언제 딸 생각이야?,난 아마 차를 먼저 살 능력이 된다면 면허를 딸 것 같아.
시간 날 때 따는 것도 나쁘지 않아. 은근 오래 걸리더라고.,그렇다고 들었어. 넌 면허 따고 오랫동안 차 안 타지 않았어?
장롱면허이긴 하지 하하 . 차 타려면 연습부터 하긴 해야 해,연습하고 차 빌려서 여행 갔으면 좋겠다.ㅠㅠ 여행 갈 때 버스나 지하철 타고 이동하기 불편해.
확실히 여행가면 교통편의가 안 좋은 곳이 은근 있는 것 같아.,맞아. 그래서 네가 연습해서 같이 여행 갔으면 좋겠어. 그리고 계속 교통비가 올라서 마음에 안 들어.
맞아... 안 그래도 비싼데 왜 이렇게 계속 올리는지 모르겠어.,그러니까 말이야. 또 출퇴근 시간에 버스 엄청나게 막히잖아. 그게 고통스러워.
그 좁은 공간에 계속 끼어 있는 것도 힘든데 서서 가야 하잖아.,그렇지. 약간 하늘을 나는 자동차가 빨리 출시되어서 편하게 다녔으면 좋겠어.
"그러게, 그러면 차 막힐 일도 없고 좋겠는데.",차가 안 막히면 삶의 질이 향상될 것 같아.
1학년때 너도 PC방 같이 다녔나?,나 티켓팅한다고 몇 번 가봤어
오홍 그렇구만 그때 오버워치 한다고 난리도 아니었는데,나는 그런 게임은 별로 재밌어보이지가 않더라…
폭력적인게 싫어,맞아... 그리고 거기서 채팅으로 욕하는 것도 너무 싫어
어우 부모님욕 장난 아니잖아,그거 조건 성립 안돼면 고소도 못하지 않아?
그럴걸 근데 조건 까다롭다고 알고있어,욕 먹어도 기분만 나쁘고 말겠네ㅠㅠ
그치ㅠㅠ 그냥 채팅 무시하고 하는 수 밖에...,아휴… 그럴 수 밖에 없구만ㅠㅠ
너 네이버 멤버쉽 잘 써?,응! 나는 아주 만족스럽게 쓰고 있어 ㅋㅋ 왜? 관심있어?
많이 안사는거 같아서?,아냐 그래도 은근 사/많이 산다기보다는 한번에 몰아사서 그런가?
잘 안가는 줄 알았더니,"그럼 당연하지, 몰아서 사긴하지만 사긴산다구"
보통 다 네이버에서 하는 거지?,쇼핑을?
나는 지마켓이랑 쿠팡 썼잖아,응 아무래도? 네이버멤버십이 있으니까 웬만하면 네이버로 사게 돼 ㅋㅋ
난 멤버십 없으니까 네이버로 뭐 사게 되면 망설이게 되더라고 ㅋㅋ,아무래도 그렇게 되지 ㅋㅋ/가족들 아무도 안써? 가족요금제?라고하나? 그거 생겨서 하나 해도 좋을거같은데
근데 걔는 뭐 살때만 끊고 쓰더라고,쓸때만 하면 괜찮징
이제 에이티즈는 관심없어?,막 찾아보지는않는? 요즘 대탈출이 제일 재밌음 ㅋㅋ
추천해줘서 고마워 ㅋㅋ,ㅋㅋ 전시즌꺼 보고있어?
저번에 폐병원 보고 아직 새로운거 못봤어 근데 예전것도 괜찮더라,오늘 어제꺼 볼거야?
예전꺼는 멤버들 더 별로라고 들은 것 같은데,예전꺼 진짜 별론데? 차차차도 봤댔나?
김선호 나오는거?,응응 김선호랑 신민아 나오는거
대탈출 예전꺼 생각보다 괜찮던데,기대치가 정말 없었나봐
그런가봨 ㅋㅋ,시즌1 1화봤어?
1화는 예~전에  티비에서 하는거 우연히 봐서,문제 하나 푸는데도 엄청 오래걸리고 강호동은 다 뿌수고
마자 문 부쉈다며 ㅋㅋ,엉 다부숨 ㅋㅋ
영화 베놈2도 개봉하더라 하하,오 꽤 빨리나온느낌이다 하하
하하 막 다크히어로다 뭐다 하면서 나온게 엊그제같은데,아 이미 나온거래?
하하 응!? 시리즈1 때 그렇게 광고했자나,아 그말이엿구나 히히 이번엔 좀 덜 징그러웠으면 좋겠다
몬가 디씨 마블은 액션이 역시 재밌어 하하,하하 마블이 특히 재밋긴한데 저게 디씨껀가?
세계관도 몬가 연결되있는게 신기해 하하,아하 그런거균?
원래 디씨인데 이제 연결됐을껄? 하하,오오 디씨도 디즈니꺼야?
누나는 어떤 교통편의가 제일 좋아?,난 비행기가 제일 좋아! 넌?
나는 버스가 제일 좋아.,왜?
"나는 버스가 흔들거리는 것도 좋고, 의자도 편하고, 무엇보다 풍경을 잘 볼 수 있다는 게 좋아.",오 그렇구나! 난 버스 오래 타면 멀미나더라고. 흔들거리는 게 싫어.
누나는 비행기가 왜 좋아?,비행기는 재미있어! 하늘 보는 것도 좋고 롤러코스터 타는 것 같아!
나는 이륙할 때 그 철렁거리는 느낌이 너무 싫어.,너랑 나랑 정말 다르다! 그 중간인 기차는 어때?
기차도 좋지. 근데 나는 오히려 살짝만 흔들거리니까 더 멀미나더라.,그래? 난 기차는 멀미 안 나더라.
요새 수능이 두달 앞으로 다가왔더라,그러게 고등학생들 힘들겠다./오빠는 어렸을 때 공부 잘했어?
그랬더니 성적이 올라왔어. 너는?,나는 공부에 재능을 타고 났어~/부럽지? ㅋㅋ
오 대단한데~ 어떤 과목을 제일 잘했어?,나는 수학을 제일 잘했어./항상 1등급이었지~
수학 너무 어려운데 어떻게 공부했어?,수학은 정의를 정확하게 아는 것이 중요하지./내가 수학 공부를 도와줄게~
고마워 ㅋㅋ 나 8등급인데 가능하겠어?,가능하지 나만 믿어!
요즘 핸드폰 게임 뭐가 재미있어?,알잖아 나 핸드폰 게임 싫어하는 거
하긴 나도 핸드폰 게임은 별로인 것 같아 오래 하면 눈도 아프고 손가락도 아프고,요즘 어플에 게임 말고 재미있는 거 많잖아
어떤 게 있는데?,"얼굴 바꾸기, 성별 바꾸기, 2세 얼굴 예상하기 이런 거 재미있던데"
그런건 옛날에 다 해봤지 지금은 식상하지,그래 나는 그런 게 게임보다 더 재미있던데
아 그거 재미있더라 자기 사진 찍어서 닮은 연예인 나오는 거 ㅋㅋ,오 그거 재미있겠다 해보니깐 누구 나왔어?
나 톰 홀랜드 나왔어,그게 누구야?
마블 스퍼이더맨 주인공 ㅋㅋ,하나도 안 닮았는데 ㅋㅋ
그냥 단순히 재미를 위해 해본 거지 ㅋㅋ,기분 좋았겠네 ㅋㅋ
태풍 한번 더 온대,태풍이라니ㅠㅠ
다음주부터 온다더라...,주중에 온대 ?
그런거 같더라구...,출근해야하는데ㅠㅠ
나도 그래서 걱정중이야...,어휴 발 엄청 젖겠네 ㅠㅠ
응 그래서 난 양말 따로 챙겨갈라고...,나도 ㅋㅋ 슬리퍼도 챙겨야겠다
ㅠㅠ하... 이럴땐 장화 사야하나 싶어,나도 ㅋㅋ 레인부츠 항상 고민해
나 홍삼이라도 먹을까?,왜?
요즘 너무 체력이 딸여,그거 몸에 안맞는 사람도 있데
나 열이 많은 체질이라 안맞으려나...,열많은 체질은 안맞을듯...
계속 졸렵고,그럼 한번 사먹어봐/맞을수도 있잖아
어디꺼가 유명하냐?,홍삼은 정관장아냐?
역시 정관장인가 ㅋㅋ,응 ㅋㅋ 믿고먹는 정관장 ㅋㅋ
정관장 포에버!,그거 사먹어 ㅋㅋ
너 이제 티빙끝나면 멤버십할거니?,응 그럴 것 같아/그럼 오지게 쇼핑 하겠지
가족멤버십으로하면 특히,근데 원체 둘 다 네이버 잘 안 써가지고
또 쓰려고 맘먹으면 네이버랑 제휴한데가 많으니까 못사는 경우도 없고,너도 약간 김재중이랑 몬스타엑스 걔 같다 네이버 찬양 하는 게
ㅋㅋ 근데 사실이야 다른곳에 비해 네이버가 팍팍 준다굿,쿠팡이 문제가 많아서 안쓰고 싶은데 네이버도 로켓 배송같은거 없지?
응 없는듯? 로켓배송이 진짜 편하긴해,맞다 핸드폰 케이스 사야 되는데
맞아 ㅋㅋ 너 차차차 봤어?,응 뻔하고 올드하긴한데 그래도 볼거없을때 볼만은 해 ㅋㅋ
엄청 재밌진 않구만...,김선호는 확실히 정장보단 후줄근한데 잘 어울려
ㅋㅋ 마자 좀 너드미라고 해야하나? ㅋㅋ,맞아 엄청 재밌진않아 ㅋㅋ 그냥 1박2일보고 차차차보고 대탈출보고 이렇게 ㅋㅋ
딱 일요일 코스네 ㅋㅋ,아니 근데 겉모습은 후줄근한데 성격은 좀 별로던데?/스타트업때도 그렇고 동네 할머니들한테는 서글서글하긴한데
아 그래? 난 고분고분게 좋은데...,진짜 할머니랑 잘 어울리는 친구야
ㅋㅋ 마자 딱 손자 느낌 ㅋㅋ 잘어울려,나도 ㅋㅋ 그게 옛날 영화 홍반장 리메이크한거라는데
그니까 리메이크 했다며?,그래서그런가 올드한게 있어
그럼 홍반장이 김선호야?,응맞아!
오빠 요즘 로코가 보고싶당,하하 오 로코 별로 안조아했자나
하하 로코는 보고싶을 때가 있지,하하 담에 한번 보자!
오빠 홍콩영화는 본 적 있으?,홍콩영화라 음 따로 찾아본적은 없는거같아 하하
요즘 쌍둥이가 그 갬성이 좋다고 찾아보더라구 하하,하하 오호 그중에 괜찮은거 있으면 같이보자 하하
하하 좋아 명작도 꽤 많대,옛날 영화들이 명작이 많은거 같아 하하
옹옹 옛날 영화들 안본거 다 봐보자!,미국 명작들도 같이 찾아서 보자 하하
퇴근 시간이나 출근 시간 때는 버스나 지하철 좀 많이 편성해 줬으면 좋겠어.,음...그러면 더 막히지 않을까?
사람 엄청나게 끼고 그냥 더 많은 사람이 대중교통을 사용하면 괜찮잖아,그런가? 난 잘 모르겠어. 그냥 출근하는 시간이 안 겹쳤으면 제일 좋을 것 같아.
자율 출근 시간이나 재택근무도 좋지.,맞아! 지하철도 10호선이 생겼으면 좋겠다
10호선... 엄청나게 복잡해지겠네.,그래도 사람들이 자주 가는 노선으로 또 만들었으면 좋겠어.
아니면 그냥 지하철 간 간격을 3분으로 만들면 되지!,실제로 출퇴근 시간에 그러긴 하잖아?
실제로 그러는지는 몰랐네. 아침에 가면 그래도 엄청나게 붐비길래.,사람이 너무 많아서 간격도 줄이지만 그래도 힘들긴 해
나 이번에 소개팅 하기로 했어,누구랑 소개팅 하는데?
아 친구가 소개해준 사람인데 직장인이래,그럼 너보다 나이가 훨씬 많겠네
응 아마 5살 더 많대,어디서 소개팅 하기로 했는데?
아마 강남에서 할 것 같아,만나서 뭐 먹기로 했어?
파스타는 내가 싫어해서 초밥 먹을거야,얼굴은 마음에 들어?
사진 보고는 잘 모르겠고 실제로 봐야 알지,그래 잘생긴 사람이 나왔으면 좋겠네
오늘 또 갑자기 덥더라?,맞아 낮에 좀 덥더라 ㅠㅠ
요새 날 좀 시원해지더니만,그러게 말이야 ㅠㅠ
내가 가족들한테 이건 29도 정도의 기온이야 이랬거든,ㅋㅋ 근데 맞았어?
보니까 진짜 29도더라,이정도면 인간 온도계...
너무 더워서 그 온도를 기억하고 있었나봐,오늘 낮에 너무 덥긴했어
그치... 진짜 힘들었어,태풍온다더니 그거때문일까...
이번가을엔 버버리 트렌치코트하나사볼까,웅 그래 어울릴거같아 ㅋㅋ
꼼데 얇은긴팔티사고싶었는데 ㅋㅋ 이뻐보이더라,꼼데 가디건도 엄청이쁘잖아/가디건도 잘어울릴긋
피부도다돈이야,맞아/일본 여행가면 그나마 싸게살수 있는데
난망햇어,난 잘했어 ㅋㅋ 야식안먹기...
오ㅋ야식안먹는게어디야ㅜㅜ 난야식부터망햇다 ㅋㅋ,야식근데 니는 원래먹잖아 ㅋㅋ/운동 하고있나
응 오늘운동왔지ㅋ낼부턴또운동못오니까ㅜ,맞다 거제오면 운동할거가 ㅋㅋ
대탈출 봤다고했니? ㅋㅋ,아직 못봤엌 ㅋㅋ/악마 잘생겼다던대? ㅋㅋ
샵검색 : #유 레이즈 미 업,오 하니랑 윤시윤이네!/줄거리부터 웃기넼 ㅋㅋ
응 웨이브 오리지널이래! 밥먹을때 보면 좀 그럴것같기도하고 ㅋㅋ,박기웅도 나오는구나?
아진짜? 박기웅은 몰랐네,그니까 웨이브 오리지널도 있어?/응 저기 누르면 인물에 나오는데? ㅋㅋ
응 은근히 오리지널이 꽤 있더라? 드라마도 있고,그니까 재밌겠다 저것두
간만에 만화책 보러가고싶다 하하,오오 어떤 만화?
하하 진격의 거인같은거 하하,하하 오빠 애니로만 봣지
책으로도 봐볼해서 하하,오홍 원래 만화가 원조니까
하하 응응 그리고 다른 종류의 만화도 찾아바야지,오빠 나루토는 본적이써?
나루토 조금 보다 말았던거 같아 하하,오 그거 아직까지 연재중이래
하하 오 나루토 아직 연재중이야?,웅웅 친구가 그거도 재밌다해써!
나는 빨리 자가운전이 상용화됐으면 좋겠어.,상용화되면 편하긴 할 텐데 조금 불안해.
왜? 컴퓨터가 우리보다 더 정확할 텐데.,컴퓨터도 오류를 자주 일으키고 사람만큼 생각이 다양할 순 없잖아.
다양하지 못한다는 게 무슨 뜻이야?,다양한 길을 아는 것도 그렇고 갑자기 사람 같지 않은 물체가 나타나면 잘 멈출 수 있을까?
그래도 상용화되기 전에 그런 문제점들을 다 고치고 나오지 않을까?,만약 컴퓨터에 오류가 있었는데 그냥 출발한다면 끔찍한 결과를 초래하지 않을까?
"그러면 껐다 킬 수 있게 하는 건 어때? 장거리 여행은 키고, 사람 많고 복잡한 길에서는 직접 운전하는 거지.","그런 건 좋겠네, 그래도 완전히 믿을 순 없지만."
나는 오히려 모든 자동차에 자가운전이 있으면 서로서로 신호를 보내서 더 안전한 도로가 형성될 것 같아.,"그러다가 서버가 마비되면 더 큰일 날 것 같긴 한데, 그러지만 않는다면 확실히 안전하긴 하겠네."
오늘 날씨 되게 여름같은 날씨야.,다시 여름이 돌아온 것 같아. 땀난다 얘
그러게. 햇살도 강하고 바람이라도 안 시원했으면 정말 7월인 줄 알았을 거야,오랜만에 다시 반팔을 입고 나왔어./근데 백화점에는 벌써 겨울 옷을 팔고 있어서 이질감 느껴져 ㅋㅋ
이러다가 금방 또 추워지겠지?,맞아. 이 시즌은 항상 금방 더웠다 금방 추웠다 하니까./요새도 아침저녁은 쌀쌀하잖아.
기미때문에 썬크림발랏엉,필수지 선크림/나도 덧발라야 할듯
응피부보호해줘야해,팔에 선크림안발랐더니 팔에도 기미생기더라
어맞아  팔에도생겻어나도ㅜㅜ 속상해,니도생겼어?/팔에 비타민앰플 발라야할듯
그런거바르면안생기려나 피부가 두꺼운편인데도굳이 뚫고생겨ㅜㅜ,자외선이 무섭다 ㄷㄷ
응 자외선이 무섭징,나아티스트리 이하늬앰플이라고 비타민앰플 썼거든/그거쓰니까 담날부터 피부 바로 좋더라/근데 비싸서 못사겟우...
이하늬앰플?좋나 ㅋㅋ,좋더라 작은데ㅜ비싸서 못사는즁
오늘 아침부터 티몬에서 밀키트 구매했다 하하,뭐구매했어요? 티몬에서
"짬뽕수제비키트랑, 꼬막비빔밥 샀는데 이게 싼건지는 모르겠어",맛은 어때요? 괜찮아요?그거?
아 둘다 이번에 처음 사봤어,얼마주고 샀어요 ?밀키트
개당 7900원인데 오늘까지 딜이더라,오 몇인분인데요?
1~2인분인데 받으면 1인분일것같어 ㅋㅋ,혼자서 먹으면 많지않아요?
오늘 머 산거 있어?,홈플러스에서 징바구니에만 담아놨어요
아맞다 홈플러스에서 쿠폰 줬지?,사만원 사면 이만원 할인이잖아요
자주 이런 이벤트 하면 좋겠다,그니까요 그러면 좋을텐데
기묘한 기야기 봤어? 하하,오 그 스페인꺼?
아 기야기가 아니고 이야기 하하,아하 잘 알아들엇지 ㅋㅋ
그리고 스페인꺼아니고 미국꺼야 하하,아 그래?! 더른거랑 헷갈렸넝
약간 괴물? 나오는 건데 난 재밌게 봤어 하하,아 헐 스릴러야!?
아마도 종이의집이랑 헷갈린거 같아 하하,아아 마자 약간 느낌 비슷해보여
스릴러이면서 좀 sf? 느낌이야 하하,아하 그럼 재밌겠네?
아아 그 둘은 전혀 다른 내용인데 하나도 안비슷해 하하,ㅋㅋ 그렁거였다 ㅠㅠ
이번에 코로나에도 등교하는 거 알아?,응 뉴스에서 봤어./오빠는 그게 어떤 결정이라고 생각해?
근데 문제점들이 생길 것 같지 않아?,학교 집단감염같은 문제가 발생할 것 같아./오빠는 이를 어떻게 해결해야 한다고 봐?
과연 이게 효과적일까?,응 아마도 집단감염 규모를 줄일 수 있을 것 같아./아이들이 공부를 잘 할 수 있겠지?
빨리 일상으로 돌아갔으면 좋겠다.,그니까 말이야. 빨리 코로나가 끝났으면
메이플스토리해야겠다,나 레벨 300인데 너 몇이야?
너보다 높아,웃기시네
엄청쎄,나는 플래티넘 티어야
나는 직업도 다섯개야,나는 힘법사야
나는 민첩법사,난 널 지배하는 마법사
우리 내일 마트 장보는거 왜 월드타워점으로 안가?,아 거긴 주차비 따로 들어서 ㅋㅋ/잠실점은 물건 산거로 합산 된다네
아... 뭐야 월드타워 장보면 주차 따로 안되는거야...?,어... ㅜㅜ 아예 따로래;
아 ㅋㅋ 잘알아봤다 전혀몰랐다 ㅜㅜ,적립으로 아낀거 주차비로 홀라당 낼바엔 잠실점이 나을거같은 ㅜㅜ ㅋㅋ
전에 너 장보는거 카톡으로 사진 보내준것만으로도 재밌었는데 회사에서,아 그때 ㅋㅋ 급 홈플에서 전에 먹던 새우 발견해가지고 ㅋㅋ 웃겼다
ㅋㅋ 아 내일 쌈장이랑 싸놓은거 냉장고에 넣어둔거 까먹지 말고 챙겨야하는데,죠르디 알림 설정 해둘까? ㅋㅋ
아 짐 다쌌다 내일 가평갈 짐,나도 천천히 싸는중 ㅜㅜ ㅋㅋ
ㅋㅋ 내일 몇시에 일어날거야 가평 가는 내일~,내일 한 8시 ㅋㅋ
어제등산엉덩이운동됫는지 엉덩이 약간느낌잇어 ㅋㅋ,오진짜?/난 그냥 허리만아픔데^^/붓기는 빠졋갯지
ㅋㅋ 허리숙이고오르면안돼,구니까^^ ㅋㅋ/그래도 기분좋더라 땀빼니까
그래 땀을쫙빼줘야해 다이어트진짜 추석지나면한다 나ㅜㅜ,오늘두 예쁜 여자 왔는데 그 여자 보니깐 자극되더라/피부도 좋고 몸매도 날씬하고
아그랭? 피부도좋고몸매도날씬하고 얼굴도이뽀?,응^^ 패션도 이뻐
날씬하고 피부좋으면 당연히 이쁠듯 ㅠㅠ뭘입어도 ㅋㅋ,그치 나도 할 수 있을까ㅜㅜ
안될게머있어 당연히 할수있지,웅 마자...^^
계단 걸으니까 숨 차 ㅠㅠ,갑자기 왜 계단?
운동 삼아서 계단 걷는 중~!,좋다~ 몇층까지 올라?
요새 건강 걱정되어서...,헉 어지럽지않아?
근데 더 살찌면 진짜 건강 상할거 같아서,맞아 그래도 계단오르기하다보면 건강 좋아질것
너도 같이 계단 오르는거 하는거 어때?!,좋다! 내려갈때만 했는데 오르기도 해봐야겠다
킹덤이라고 알아?,아이고 알지알아~
하하 그거 영화로도 나왔어,헐 그럼 드라마 원작에 영화까지!?
아신전이라고 있는데 전지현이 배경이야 하하,오호 그런거였구만...?
정확히는 전지현 과거가 배경이지 하하,신기하네 하하 안보긴했지만
킹덤도 볼만해 한번봐봐 하하,오 오빠 다 봤었나?
엄청 잔인하지는 않아 하하 응응,킹덤... 함 고민해보겠다
너는 면허 있어?,나는 21살에 면허 땄어./오빠도 운전 할 수 있지 않아?
너는 몇종 면허야?,나는 2종 보통으로 면허 땄어./국제 면허증도 신청해서 다른 나라에서도 운전을 할 수 있어!
요새 나는 카쉐어링 해서 타고 다녀,그렇구나 카쉐어링은 돈이 많이 들지 않아?
너도 카쉐어링 해봤어?,아니 나는 안 해봤어./오빠가 알려줄 수 있어?
오빠가 요즘 나한테 너무 소홀한 것 같아,어떤 부분에서 그렇게 느꼈어?
같이 있을 때 오빠 행동이나 말에서 느꼈지,어떤 행동이나 말이 상처였는데?
요즘 오빠는 내 눈도 안 보고 이야기 하잖아,그게 기분이 나빴어?
응 나한테 관심이 없는 것처럼 느껴졌어,아니야 내가 너한테 얼마나 관심이 많은데/또 어떤 점이 속상했어?
옛날엔 항상 말 예쁘게 했잖아,내가 분발하도록 할게 미안해
오늘공복무게잿닝 ㅋㅋ,아맞다 오늘일어나자마바/비타민먹고 ㅋㅋ 까먹었어 ㅋㅋ/닌 했나
ㅋㅋ 응잿어61가뿐하게넘었더라 넘 많이먹었네 ;,ㅋㅋ 58해여지 ㅋㅋ
ㅋㅋ 낼부터도전! 도시락싸야하는데ㅜㅜ,도시락 뭐싸야하노 ㅋㅋ
갈비싸가야지 엘에이갈비,아 집에서 싸갔나 ㅋㅋ
바리바리싸왓어 ㅋㅋ 낼부터다이어트,좋겠다 엄마 든든/우린 네네치킨먹엉
어디서먹냥 ㅋㅋ 영업은끝낫는데,야외 두룽 야외 ㅋㅋ
ㅋㅋ 재밋냐 ㅋㅋ,ㅋㅋ 집이야기 ㅋㅋ/네네맛있네 ㅋㅋ
락앤락따당이라는데 ㅋㅋ,ㅡ.ㅡ란자 안들어가지네
ㅋㅋ 계속따당이래방금도,ㅡㅡ후 렉걸려서 안떳는데 뉴르니까 이미 참여했다고 나오거든/ㅋㅋ 당첨안된거겠지?
아 요새 운전을 새로 배웠어.,오 진짜? 그러면 아직 초보야?
이제 중수정도 됐을걸?,에이 운전한지 얼마나 됐다고 중수야
그래도 이제 주차도 잘하고 끼어들기도 잘해,아 근데 오빠 운전할 때 너무 좀 급하게 해
나도 동의 하는데 전형적인 한국인이어서 좀 빠르게 가고 싶어서 그래,그래도 안전이 우선이니까 너무 급하게 하지마
운전할 때 옆에서 불편했으면 미안해.,아니야. 앞으로 조심하면 되지./그러면 진짜 중수가 될 수 있을 거야.
너는 결혼이 필수라고 생각해?,아니 그렇진 않아/하든 안하든 자기 마음 아니야?
그럼 결혼하지 않을거면 연애도 못 하나?,음 내 생각엔 연애하다가 결혼을 못 할 순 있어도 비혼론자인데 연애하는 건 좀 그래
왜 비혼론자의 연애는 안 된다고 생각해?,어차피 결혼을 안 하면 나중에 헤어지는 거 아니야?
계속 연애하는 것도 있잖아,음 그렇긴 하네/그래도 법적으로 이어지지 않은 사이는 불안할 것 같아
결혼해도 이혼하는데 그럴 수 있지,그렇네 신뢰가 제일 중요하네 그럼
요즘 드라마 보는거 있어?,D.p넷플릭스 드라마 보고있어요
나도 볼까 말까 했는데,일화보는데 재밌어요 추천
헐 구교환도 나오구나...봐야겠다,언니 구교환 팬이에요?/지금 일화째라 나온지도 몰랐네
나 그 반도?영화에서 부터 눈여겨보고 있어 ㅋㅋ,반도 영화재밌어요?/dp드라마 보고 한번 봐봐야지
ㅋㅋ 좀비나오는데 생각보다 안무서워,좀비물중에서 워킹데드가 제일 재밌어서…언니 워킹데드 봤어요?
안 봤어... 그 우리나라 킹덤?그것도 아직 안봤다,나도 킹덤 시리즈 얼추 나오면 보려고 안보는중이에요
아 오빠 집 내려갈 때 너무 시간이 오래걸려,오빠 집이 어디랬지?
밤바다가 유명한 곳이지.,아 거기 멀겠다. 오래 걸릴 만 하네.
3시간이나 걸려,헐 KTX가 왜이렇게 오래 걸려?
여기는 고속선이 아니라서 정차역이 많아.,아 그런 것도 따지는 구나./집 갈 때 힘들겠네
그래서 빨리 고속선이 도입 됐으면 좋겠어.,그래. 다음에는 오빠 집 같이 놀러가자.
너는 소개팅 몇 번이나 해봤어?,나 두손으로 꼽을 수 없을 만큼 해봤지
뢔 이렇게 소개팅을 많이 한거야?,어렸을 때니까 많은 사람을 만나보고 싶었어
그럼 어떤 사람들을 만나봤는데?,"의사,약사,변호사,회계사 다 만났지"
그 중에서 누가 제일 좋았는데?,나를 제일 아껴주고 사랑해주는 사람이 좋았지
그런 사람을 찾은거야?,응 당연하지 그게 지금 내 남자친구잖아
나는 언제 좋은 사람을 만날까?,곧 인연을 만나겠지~
아무도 나를 모르는 곳으로 여행을 떠나보고 싶다!,오 완전 한적하고 조용한 그런 곳 말이지?
사진으로 남길만한 예쁜 풍경이 있으면 더 좋고...,은근 까다로운걸 ㅋㅋ/나도 그래서 전세계 나라 이름 다 찾아서 내가 모르는 나라 여행기 보는 거 좋아해.
그래서 더 떠나고 싶고!,얼른 하늘길이 열리면 좋을텐데 말야./구체적으로 가고 싶은 나라 정한 거 있어?
"난 일단 멕시코는 꼭 가보고 싶고, 우유니 호수가 있는 볼리비아, 지중해 나라 중 하나는 꼭 가보고 싶어. 너는?","나는 최근에 발트 3국이라는 나라들을 알게 됐는데, 사람이 진짜 없고 조용하대./풍경도 너무 예쁘고... 꼭 가보고 싶어"
너는 어때?,"나도! 막 분단위로 쪼개진 않지만 박물관 입장 시간이나, 입장료 같은 건 철저하게 계산해두고 가는 편인 것 같아"
2호선은 정말 사람이 많은 것 같지 않아?,맞아. 정말 사람이 많이 타는 것 같아./왜 그러지?
2호선 많이 타?,응! 나 집이 2호선 근처여서 나도 2호선 많이 타지./오빠도 2호선 많이 타?
2호선은 다른 호선보다 빨리 오는 것 같지 않아?,맞아. 그래서 정말 편해./근데 2호선 타다가 다른 거 타면 못타겠어./오빠는?
2호선이 가장 쾌적하고 빨리 오는 것 같아.,다음에 지하철 탈때 참고할게.
너 아르바이트 왜 관뒀어?,사장님이 너무 안맞았어ㅠㅠ/스트레스받아가지고ㅠㅠ
아 왜왜?,사장님이 너무 완벽주의자같고 글고 말투가 엄청 틱틱대구 좀 야박한 느낌?
헐...무슨일이 있었어?,아니 난 나름 열심히하는데 계속 트집잡더라고ㅠ
너가 맘에 안들었나? 왜그래,다른 알바랑 비교하면서ㅠ
그래서 관둔다하니까 뭐래?,관두는 이유를 거짓말했지ㅎ/교통사고 났다고 다리 깁스 했다고 ㅋㅋ
헉...전화로 한거야?,아니 카톡으로 ㅋㅋ
그러니까 뭐래?,그냥 몸조리 잘하래 ㅋㅋ
드디어 내일 백신날...,ㅋㅋ 오후3시랬지
어어 맞어 하하 오늘 푹자야지...,ㅋㅋ 하긴 오늘 일찍 일어나서 잠 잘오겠다
멀게 느껴졌는디 벌써 내일이여,ㅋㅋ 맞어...또 그러다 2차맞는날 오겠찌
그치 2차가 더 아프다던데... 두렵다,내말이...1차 그래도 생각보다 괜찮았다 ㅜ
다행이다ㅠ 하루정돈 아파도 몇일가면 진짜 ㅠ,ㅋㅋ 맞어...한 2~3일은 아플거야/너도 팔은...최소한 팔은
집에서 리모콘만 까딱거려야지ㅠ,ㅋㅋ 맞어 집에서 터널 정주행 해
그래도 예약 금요일에 하길 딱,ㅋㅋ 아직 밀키트 안온거지? 택배
ㅠ왠지 안올삘,ㅋㅋ 그니까.../요양하면 밀키트가 제격이긴한데 그나마
아 오늘 금요일인데 예능 재밌는거 머 하는 날인가?,오늘 그거 하는거 아니에요?나혼자 산다
아 맞네 오늘이네 오늘 누구 나오는지 검색해봐야겠다,검색하는김에 저한테도 알려주세요 하하
농구선수 허훈이랑 이장우...,허훈 또나오네 이장우?/그 조미료 요리하는사람 맞죠?
저번에 보긴했는데 농구운동하고,농구운동하고ㅠ자기한테 주는상 으로 고기랑 저녁에는 피자에 토마토맥쥬?
아 나는 농구운동까지만 봤나봨 ㅋㅋ,허훈이 피자먹으면서 먹던데요/토마토주스랑 사이다 맥주 비율 해서 따라 먹는거  궁금하긴 하더라구요
저번에 키? 보니깐 홍차에다가 소주넣어서 마시더라 궁금하긴해,맞아욬 ㅋㅋ 저도 궁금하긴 하더라고요
거기에 이번에 공항철도가 뚫려서 한번 타보고 싶어서 가는 중이야.,지하철로 가는거야?
응 지하철로 갔다가 올 때는 버스타고 오려고.,왜 올 때는 버스 타려고?
지하철 타니까 힘들더라고.,그렇구나 버스가 더 편하긴 하지/공항철도는 홍대에서 갈아타는 거야?
공항철도 되게 쾌적한 것 같아.,그렇구나 나도 지난번에 타봤는데 좋더라
요새 무슨 공부해?,요즘 학교 공부하지/좀 있으면 중간고사 시험 봐
아 그렇구나. 몇 과목 봐?,시험 6개 전공이야
그리고 따로 준비하는 것도 있지 않아?,아니 따로 준비하는 것은 없어/학교 공부가 많아서 못 해
아. 경제학과가 공부할 게 많지.,경영 수업도 들으니까 더 많아진 것 같아
오빠는 휴학 했으니 필요한 거 있으면 도와줄게.,오빠도 잘 알지 않아?
내일 백신인데 ㅋㅋ 오늘 일찍 자야지,맞아 오늘이다 두근두근
